pitcher_id,pitcher_name,year,pitches,games,tj_stuff_plus,pitches_per_game,position,pitch_type,mean,std,median,min,max,percentile_1,percentile_99,pitch_grade
670955,Edwin Uceta,2024,663,30,101.9843134947715,22.1,RP,All,99.92702427202074,5.090326364706532,99.57635584719306,84.68174371939705,116.940747743179,85.83104983992467,116.37300802816387,54.04156644456992
656849,David Peterson,2024,1834,21,94.34691095765531,87.33333333333333,SP,All,99.92702427202074,5.090326364706532,99.57635584719306,84.68174371939705,116.940747743179,85.83104983992467,116.37300802816387,39.03780835536438
663978,Chris Paddack,2024,1440,17,97.50791526815263,84.70588235294117,SP,All,99.92702427202074,5.090326364706532,99.57635584719306,84.68174371939705,116.940747743179,85.83104983992467,116.37300802816387,45.24763476730911
672335,Cionel Pérez,2024,848,62,97.34626714811509,13.67741935483871,RP,All,99.92702427202074,5.090326364706532,99.57635584719306,84.68174371939705,116.940747743179,85.83104983992467,116.37300802816387,44.93007532523027
692285,Luis Guerrero,2024,129,9,106.51774430482931,14.333333333333334,RP,All,99.92702427202074,5.090326364706532,99.57635584719306,84.68174371939705,116.940747743179,85.83104983992467,116.37300802816387,62.94753923541115
656638,Alex Lange,2024,368,21,102.1905266482332,17.523809523809526,RP,All,99.92702427202074,5.090326364706532,99.57635584719306,84.68174371939705,116.940747743179,85.83104983992467,116.37300802816387,54.4466743663163
642028,Josh Rogers,2024,166,6,90.42161255542102,27.666666666666668,RP,All,99.92702427202074,5.090326364706532,99.57635584719306,84.68174371939705,116.940747743179,85.83104983992467,116.37300802816387,31.326518113838596
650911,Cristopher Sánchez,2024,2733,31,105.82005537949487,88.16129032258064,SP,All,99.92702427202074,5.090326364706532,99.57635584719306,84.68174371939705,116.940747743179,85.83104983992467,116.37300802816387,61.57692195992206
622103,Gerardo Reyes,2024,78,3,98.46108237092699,26.0,RP,All,99.92702427202074,5.090326364706532,99.57635584719306,84.68174371939705,116.940747743179,85.83104983992467,116.37300802816387,47.12014162538226
656271,Brock Burke,2024,563,34,100.95074950853572,16.558823529411764,RP,All,99.92702427202074,5.090326364706532,99.57635584719306,84.68174371939705,116.940747743179,85.83104983992467,116.37300802816387,52.01111905832387
657697,Vinny Nittoli,2024,175,9,106.01167496981991,19.444444444444443,RP,All,99.92702427202074,5.090326364706532,99.57635584719306,84.68174371939705,116.940747743179,85.83104983992467,116.37300802816387,61.953360672484024
